pc_time,packet_type,esp_millis,byte_hex,byte_dec,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 15:36:26.252,RAWBYTE,44096,00,0,,,,,,,"RAWBYTE,44096,00,0"
2026-04-23 15:36:26.275,RAWBYTE,44117,01,1,,,,,,,"RAWBYTE,44117,01,1"
2026-04-23 15:36:26.294,RAWBYTE,44138,00,0,,,,,,,"RAWBYTE,44138,00,0"
2026-04-23 15:36:26.313,RAWBYTE,44158,00,0,,,,,,,"RAWBYTE,44158,00,0"
2026-04-23 15:36:26.336,RAWBYTE,44178,00,0,,,,,,,"RAWBYTE,44178,00,0"
2026-04-23 15:36:26.355,RAWBYTE,44199,01,1,,,,,,,"RAWBYTE,44199,01,1"
2026-04-23 15:36:26.375,RAWBYTE,44220,00,0,,,,,,,"RAWBYTE,44220,00,0"
2026-04-23 15:36:26.395,RAWBYTE,44240,00,0,,,,,,,"RAWBYTE,44240,00,0"
2026-04-23 15:36:26.419,RAWBYTE,44260,00,0,,,,,,,"RAWBYTE,44260,00,0"
2026-04-23 15:36:26.435,RAWBYTE,44280,01,1,,,,,,,"RAWBYTE,44280,01,1"
2026-04-23 15:36:26.455,RAWBYTE,44301,00,0,,,,,,,"RAWBYTE,44301,00,0"
2026-04-23 15:36:26.477,RAWBYTE,44321,0a,10,,,,,,,"RAWBYTE,44321,0a,10"
2026-04-23 15:36:26.497,RAWBYTE,44342,00,0,,,,,,,"RAWBYTE,44342,00,0"
2026-04-23 15:36:26.522,RAWBYTE,44362,00,0,,,,,,,"RAWBYTE,44362,00,0"
2026-04-23 15:36:26.538,RAWBYTE,44383,00,0,,,,,,,"RAWBYTE,44383,00,0"
2026-04-23 15:36:26.558,RAWBYTE,44403,00,0,,,,,,,"RAWBYTE,44403,00,0"
2026-04-23 15:36:26.579,RAWBYTE,44424,00,0,,,,,,,"RAWBYTE,44424,00,0"
2026-04-23 15:36:26.599,RAWBYTE,44444,00,0,,,,,,,"RAWBYTE,44444,00,0"
2026-04-23 15:36:26.620,RAWBYTE,44465,01,1,,,,,,,"RAWBYTE,44465,01,1"
2026-04-23 15:36:26.640,RAWBYTE,44485,00,0,,,,,,,"RAWBYTE,44485,00,0"
2026-04-23 15:36:26.661,RAWBYTE,44505,0a,10,,,,,,,"RAWBYTE,44505,0a,10"
2026-04-23 15:36:26.682,RAWBYTE,44526,00,0,,,,,,,"RAWBYTE,44526,00,0"
2026-04-23 15:36:26.702,RAWBYTE,44547,00,0,,,,,,,"RAWBYTE,44547,00,0"
2026-04-23 15:36:26.722,RAWBYTE,44567,00,0,,,,,,,"RAWBYTE,44567,00,0"
2026-04-23 15:36:26.742,RAWBYTE,44588,01,1,,,,,,,"RAWBYTE,44588,01,1"
2026-04-23 15:36:26.763,RAWBYTE,44608,00,0,,,,,,,"RAWBYTE,44608,00,0"
2026-04-23 15:36:26.784,RAWBYTE,44629,0a,10,,,,,,,"RAWBYTE,44629,0a,10"
2026-04-23 15:36:26.810,RAWBYTE,44649,00,0,,,,,,,"RAWBYTE,44649,00,0"
2026-04-23 15:36:26.824,RAWBYTE,44669,00,0,,,,,,,"RAWBYTE,44669,00,0"
2026-04-23 15:36:26.844,RAWBYTE,44689,00,0,,,,,,,"RAWBYTE,44689,00,0"
2026-04-23 15:36:26.865,RAWBYTE,44710,00,0,,,,,,,"RAWBYTE,44710,00,0"
2026-04-23 15:36:26.885,RAWBYTE,44730,00,0,,,,,,,"RAWBYTE,44730,00,0"
2026-04-23 15:36:26.906,RAWBYTE,44751,01,1,,,,,,,"RAWBYTE,44751,01,1"
2026-04-23 15:36:26.926,RAWBYTE,44771,0a,10,,,,,,,"RAWBYTE,44771,0a,10"
2026-04-23 15:36:26.946,RAWBYTE,44792,00,0,,,,,,,"RAWBYTE,44792,00,0"
2026-04-23 15:36:26.967,RAWBYTE,44812,00,0,,,,,,,"RAWBYTE,44812,00,0"
2026-04-23 15:36:26.986,RAWBYTE,44832,00,0,,,,,,,"RAWBYTE,44832,00,0"
2026-04-23 15:36:27.006,RAWBYTE,44852,0a,10,,,,,,,"RAWBYTE,44852,0a,10"
2026-04-23 15:36:27.028,RAWBYTE,44873,00,0,,,,,,,"RAWBYTE,44873,00,0"
2026-04-23 15:36:27.048,RAWBYTE,44893,01,1,,,,,,,"RAWBYTE,44893,01,1"
2026-04-23 15:36:27.068,RAWBYTE,44913,00,0,,,,,,,"RAWBYTE,44913,00,0"
2026-04-23 15:36:27.089,RAWBYTE,44934,0a,10,,,,,,,"RAWBYTE,44934,0a,10"
2026-04-23 15:36:27.109,RAWBYTE,44954,00,0,,,,,,,"RAWBYTE,44954,00,0"
2026-04-23 15:36:27.131,RAWBYTE,44975,00,0,,,,,,,"RAWBYTE,44975,00,0"
2026-04-23 15:36:27.150,RAWBYTE,44995,01,1,,,,,,,"RAWBYTE,44995,01,1"
2026-04-23 15:36:27.172,RAWBYTE,45016,00,0,,,,,,,"RAWBYTE,45016,00,0"
2026-04-23 15:36:27.191,RAWBYTE,45036,00,0,,,,,,,"RAWBYTE,45036,00,0"
2026-04-23 15:36:27.212,RAWBYTE,45057,00,0,,,,,,,"RAWBYTE,45057,00,0"
2026-04-23 15:36:27.234,RAWBYTE,45077,01,1,,,,,,,"RAWBYTE,45077,01,1"
2026-04-23 15:36:27.253,RAWBYTE,45098,00,0,,,,,,,"RAWBYTE,45098,00,0"
2026-04-23 15:36:27.272,RAWBYTE,45118,0a,10,,,,,,,"RAWBYTE,45118,0a,10"
2026-04-23 15:36:27.294,RAWBYTE,45139,00,0,,,,,,,"RAWBYTE,45139,00,0"
2026-04-23 15:36:27.315,RAWBYTE,45159,00,0,,,,,,,"RAWBYTE,45159,00,0"
2026-04-23 15:36:27.335,RAWBYTE,45180,01,1,,,,,,,"RAWBYTE,45180,01,1"
2026-04-23 15:36:27.360,RAWBYTE,45200,00,0,,,,,,,"RAWBYTE,45200,00,0"
2026-04-23 15:36:27.382,RAWBYTE,45221,00,0,,,,,,,"RAWBYTE,45221,00,0"
2026-04-23 15:36:27.396,RAWBYTE,45241,00,0,,,,,,,"RAWBYTE,45241,00,0"
2026-04-23 15:36:27.417,RAWBYTE,45262,01,1,,,,,,,"RAWBYTE,45262,01,1"
2026-04-23 15:36:27.436,RAWBYTE,45282,0a,10,,,,,,,"RAWBYTE,45282,0a,10"
2026-04-23 15:36:27.458,RAWBYTE,45303,00,0,,,,,,,"RAWBYTE,45303,00,0"
2026-04-23 15:36:27.480,RAWBYTE,45323,00,0,,,,,,,"RAWBYTE,45323,00,0"
2026-04-23 15:36:27.500,RAWBYTE,45344,01,1,,,,,,,"RAWBYTE,45344,01,1"
2026-04-23 15:36:27.520,RAWBYTE,45364,00,0,,,,,,,"RAWBYTE,45364,00,0"
2026-04-23 15:36:27.540,RAWBYTE,45385,00,0,,,,,,,"RAWBYTE,45385,00,0"
2026-04-23 15:36:27.560,RAWBYTE,45405,00,0,,,,,,,"RAWBYTE,45405,00,0"
2026-04-23 15:36:27.582,RAWBYTE,45426,01,1,,,,,,,"RAWBYTE,45426,01,1"
2026-04-23 15:36:27.601,RAWBYTE,45446,00,0,,,,,,,"RAWBYTE,45446,00,0"
2026-04-23 15:36:27.621,RAWBYTE,45467,0a,10,,,,,,,"RAWBYTE,45467,0a,10"
2026-04-23 15:36:27.642,RAWBYTE,45487,00,0,,,,,,,"RAWBYTE,45487,00,0"
2026-04-23 15:36:27.662,RAWBYTE,45507,00,0,,,,,,,"RAWBYTE,45507,00,0"
2026-04-23 15:36:27.683,RAWBYTE,45528,01,1,,,,,,,"RAWBYTE,45528,01,1"
2026-04-23 15:36:27.709,RAWBYTE,45549,00,0,,,,,,,"RAWBYTE,45549,00,0"
2026-04-23 15:36:27.724,RAWBYTE,45569,00,0,,,,,,,"RAWBYTE,45569,00,0"
2026-04-23 15:36:27.744,RAWBYTE,45589,00,0,,,,,,,"RAWBYTE,45589,00,0"
2026-04-23 15:36:27.765,RAWBYTE,45610,01,1,,,,,,,"RAWBYTE,45610,01,1"
2026-04-23 15:36:27.787,RAWBYTE,45630,00,0,,,,,,,"RAWBYTE,45630,00,0"
2026-04-23 15:36:27.806,RAWBYTE,45651,00,0,,,,,,,"RAWBYTE,45651,00,0"
2026-04-23 15:36:27.826,RAWBYTE,45671,00,0,,,,,,,"RAWBYTE,45671,00,0"
2026-04-23 15:36:27.847,RAWBYTE,45692,00,0,,,,,,,"RAWBYTE,45692,00,0"
2026-04-23 15:36:27.867,RAWBYTE,45712,00,0,,,,,,,"RAWBYTE,45712,00,0"
2026-04-23 15:36:27.888,RAWBYTE,45733,00,0,,,,,,,"RAWBYTE,45733,00,0"
2026-04-23 15:36:27.908,RAWBYTE,45753,00,0,,,,,,,"RAWBYTE,45753,00,0"
2026-04-23 15:36:27.933,RAWBYTE,45774,00,0,,,,,,,"RAWBYTE,45774,00,0"
2026-04-23 15:36:27.950,RAWBYTE,45794,01,1,,,,,,,"RAWBYTE,45794,01,1"
2026-04-23 15:36:27.969,RAWBYTE,45815,0a,10,,,,,,,"RAWBYTE,45815,0a,10"
2026-04-23 15:36:27.995,RAWBYTE,45835,00,0,,,,,,,"RAWBYTE,45835,00,0"
2026-04-23 15:36:28.011,RAWBYTE,45856,00,0,,,,,,,"RAWBYTE,45856,00,0"
2026-04-23 15:36:28.031,RAWBYTE,45876,00,0,,,,,,,"RAWBYTE,45876,00,0"
2026-04-23 15:36:28.053,RAWBYTE,45897,0a,10,,,,,,,"RAWBYTE,45897,0a,10"
2026-04-23 15:36:28.073,RAWBYTE,45917,00,0,,,,,,,"RAWBYTE,45917,00,0"
2026-04-23 15:36:28.093,RAWBYTE,45938,00,0,,,,,,,"RAWBYTE,45938,00,0"
2026-04-23 15:36:28.113,RAWBYTE,45958,01,1,,,,,,,"RAWBYTE,45958,01,1"
2026-04-23 15:36:28.134,RAWBYTE,45979,00,0,,,,,,,"RAWBYTE,45979,00,0"
2026-04-23 15:36:28.154,RAWBYTE,45999,0a,10,,,,,,,"RAWBYTE,45999,0a,10"
2026-04-23 15:36:28.177,RAWBYTE,46019,00,0,,,,,,,"RAWBYTE,46019,00,0"
2026-04-23 15:36:28.200,RAWBYTE,46040,00,0,,,,,,,"RAWBYTE,46040,00,0"
2026-04-23 15:36:28.215,RAWBYTE,46061,00,0,,,,,,,"RAWBYTE,46061,00,0"
2026-04-23 15:36:28.235,RAWBYTE,46081,01,1,,,,,,,"RAWBYTE,46081,01,1"
2026-04-23 15:36:28.255,RAWBYTE,46101,00,0,,,,,,,"RAWBYTE,46101,00,0"
2026-04-23 15:36:28.275,RAWBYTE,46122,00,0,,,,,,,"RAWBYTE,46122,00,0"
2026-04-23 15:36:28.296,RAWBYTE,46142,00,0,,,,,,,"RAWBYTE,46142,00,0"
2026-04-23 15:36:28.319,RAWBYTE,46163,01,1,,,,,,,"RAWBYTE,46163,01,1"
2026-04-23 15:36:28.339,RAWBYTE,46183,00,0,,,,,,,"RAWBYTE,46183,00,0"
2026-04-23 15:36:28.359,RAWBYTE,46204,0a,10,,,,,,,"RAWBYTE,46204,0a,10"
2026-04-23 15:36:28.379,RAWBYTE,46224,00,0,,,,,,,"RAWBYTE,46224,00,0"
2026-04-23 15:36:28.400,RAWBYTE,46245,00,0,,,,,,,"RAWBYTE,46245,00,0"
2026-04-23 15:36:28.421,RAWBYTE,46265,00,0,,,,,,,"RAWBYTE,46265,00,0"
2026-04-23 15:36:28.444,RAWBYTE,46286,00,0,,,,,,,"RAWBYTE,46286,00,0"
2026-04-23 15:36:28.462,RAWBYTE,46307,00,0,,,,,,,"RAWBYTE,46307,00,0"
2026-04-23 15:36:28.483,RAWBYTE,46327,00,0,,,,,,,"RAWBYTE,46327,00,0"
2026-04-23 15:36:28.503,RAWBYTE,46347,01,1,,,,,,,"RAWBYTE,46347,01,1"
2026-04-23 15:36:28.523,RAWBYTE,46368,00,0,,,,,,,"RAWBYTE,46368,00,0"
2026-04-23 15:36:28.543,RAWBYTE,46389,0a,10,,,,,,,"RAWBYTE,46389,0a,10"
2026-04-23 15:36:28.564,RAWBYTE,46409,00,0,,,,,,,"RAWBYTE,46409,00,0"
2026-04-23 15:36:28.584,RAWBYTE,46429,00,0,,,,,,,"RAWBYTE,46429,00,0"
2026-04-23 15:36:28.608,RAWBYTE,46450,01,1,,,,,,,"RAWBYTE,46450,01,1"
2026-04-23 15:36:28.629,RAWBYTE,46471,00,0,,,,,,,"RAWBYTE,46471,00,0"
2026-04-23 15:36:28.646,RAWBYTE,46491,00,0,,,,,,,"RAWBYTE,46491,00,0"
2026-04-23 15:36:28.668,RAWBYTE,46511,00,0,,,,,,,"RAWBYTE,46511,00,0"
2026-04-23 15:36:28.687,RAWBYTE,46532,01,1,,,,,,,"RAWBYTE,46532,01,1"
2026-04-23 15:36:28.707,RAWBYTE,46552,00,0,,,,,,,"RAWBYTE,46552,00,0"
2026-04-23 15:36:28.728,RAWBYTE,46573,0a,10,,,,,,,"RAWBYTE,46573,0a,10"
2026-04-23 15:36:28.749,RAWBYTE,46593,00,0,,,,,,,"RAWBYTE,46593,00,0"
2026-04-23 15:36:28.769,RAWBYTE,46614,00,0,,,,,,,"RAWBYTE,46614,00,0"
2026-04-23 15:36:28.789,RAWBYTE,46634,00,0,,,,,,,"RAWBYTE,46634,00,0"
2026-04-23 15:36:28.811,RAWBYTE,46655,00,0,,,,,,,"RAWBYTE,46655,00,0"
2026-04-23 15:36:28.831,RAWBYTE,46675,00,0,,,,,,,"RAWBYTE,46675,00,0"
2026-04-23 15:36:28.851,RAWBYTE,46696,00,0,,,,,,,"RAWBYTE,46696,00,0"
2026-04-23 15:36:28.874,RAWBYTE,46716,01,1,,,,,,,"RAWBYTE,46716,01,1"
2026-04-23 15:36:28.893,RAWBYTE,46737,0a,10,,,,,,,"RAWBYTE,46737,0a,10"
2026-04-23 15:36:28.914,RAWBYTE,46757,00,0,,,,,,,"RAWBYTE,46757,00,0"
2026-04-23 15:36:28.932,RAWBYTE,46778,00,0,,,,,,,"RAWBYTE,46778,00,0"
2026-04-23 15:36:28.952,RAWBYTE,46798,00,0,,,,,,,"RAWBYTE,46798,00,0"
2026-04-23 15:36:28.973,RAWBYTE,46818,00,0,,,,,,,"RAWBYTE,46818,00,0"
2026-04-23 15:36:28.993,RAWBYTE,46838,00,0,,,,,,,"RAWBYTE,46838,00,0"
2026-04-23 15:36:29.014,RAWBYTE,46858,00,0,,,,,,,"RAWBYTE,46858,00,0"
2026-04-23 15:36:29.037,RAWBYTE,46879,01,1,,,,,,,"RAWBYTE,46879,01,1"
2026-04-23 15:36:29.054,RAWBYTE,46900,00,0,,,,,,,"RAWBYTE,46900,00,0"
2026-04-23 15:36:29.075,RAWBYTE,46920,0a,10,,,,,,,"RAWBYTE,46920,0a,10"
2026-04-23 15:36:29.100,RAWBYTE,46940,00,0,,,,,,,"RAWBYTE,46940,00,0"
2026-04-23 15:36:29.117,RAWBYTE,46961,00,0,,,,,,,"RAWBYTE,46961,00,0"
2026-04-23 15:36:29.144,RAWBYTE,46982,01,1,,,,,,,"RAWBYTE,46982,01,1"
2026-04-23 15:36:29.158,RAWBYTE,47002,00,0,,,,,,,"RAWBYTE,47002,00,0"
2026-04-23 15:36:29.178,RAWBYTE,47023,0a,10,,,,,,,"RAWBYTE,47023,0a,10"
2026-04-23 15:36:29.198,RAWBYTE,47043,00,0,,,,,,,"RAWBYTE,47043,00,0"
2026-04-23 15:36:29.219,RAWBYTE,47064,00,0,,,,,,,"RAWBYTE,47064,00,0"
2026-04-23 15:36:29.239,RAWBYTE,47084,01,1,,,,,,,"RAWBYTE,47084,01,1"
2026-04-23 15:36:29.260,RAWBYTE,47105,0a,10,,,,,,,"RAWBYTE,47105,0a,10"
2026-04-23 15:36:29.283,RAWBYTE,47125,00,0,,,,,,,"RAWBYTE,47125,00,0"
2026-04-23 15:36:29.301,RAWBYTE,47146,00,0,,,,,,,"RAWBYTE,47146,00,0"
2026-04-23 15:36:29.326,RAWBYTE,47166,00,0,,,,,,,"RAWBYTE,47166,00,0"
2026-04-23 15:36:29.342,RAWBYTE,47187,00,0,,,,,,,"RAWBYTE,47187,00,0"
2026-04-23 15:36:29.365,RAWBYTE,47207,00,0,,,,,,,"RAWBYTE,47207,00,0"
2026-04-23 15:36:29.383,RAWBYTE,47228,00,0,,,,,,,"RAWBYTE,47228,00,0"
2026-04-23 15:36:29.404,RAWBYTE,47248,00,0,,,,,,,"RAWBYTE,47248,00,0"
2026-04-23 15:36:29.424,RAWBYTE,47269,01,1,,,,,,,"RAWBYTE,47269,01,1"
2026-04-23 15:36:29.444,RAWBYTE,47289,0a,10,,,,,,,"RAWBYTE,47289,0a,10"
2026-04-23 15:36:29.465,RAWBYTE,47310,00,0,,,,,,,"RAWBYTE,47310,00,0"
2026-04-23 15:36:29.486,RAWBYTE,47330,00,0,,,,,,,"RAWBYTE,47330,00,0"
2026-04-23 15:36:29.507,RAWBYTE,47351,00,0,,,,,,,"RAWBYTE,47351,00,0"
2026-04-23 15:36:29.531,RAWBYTE,47371,01,1,,,,,,,"RAWBYTE,47371,01,1"
2026-04-23 15:36:29.552,RAWBYTE,47392,00,0,,,,,,,"RAWBYTE,47392,00,0"
2026-04-23 15:36:29.570,RAWBYTE,47412,00,0,,,,,,,"RAWBYTE,47412,00,0"
2026-04-23 15:36:29.588,RAWBYTE,47433,00,0,,,,,,,"RAWBYTE,47433,00,0"
2026-04-23 15:36:29.608,RAWBYTE,47453,01,1,,,,,,,"RAWBYTE,47453,01,1"
2026-04-23 15:36:29.629,RAWBYTE,47474,00,0,,,,,,,"RAWBYTE,47474,00,0"
2026-04-23 15:36:29.649,RAWBYTE,47495,0a,10,,,,,,,"RAWBYTE,47495,0a,10"
2026-04-23 15:36:29.670,RAWBYTE,47515,00,0,,,,,,,"RAWBYTE,47515,00,0"
2026-04-23 15:36:29.691,RAWBYTE,47535,00,0,,,,,,,"RAWBYTE,47535,00,0"
2026-04-23 15:36:29.712,RAWBYTE,47556,01,1,,,,,,,"RAWBYTE,47556,01,1"
2026-04-23 15:36:29.739,RAWBYTE,47576,00,0,,,,,,,"RAWBYTE,47576,00,0"
2026-04-23 15:36:29.751,RAWBYTE,47597,0a,10,,,,,,,"RAWBYTE,47597,0a,10"
2026-04-23 15:36:29.774,RAWBYTE,47617,00,0,,,,,,,"RAWBYTE,47617,00,0"
2026-04-23 15:36:29.793,RAWBYTE,47638,00,0,,,,,,,"RAWBYTE,47638,00,0"
2026-04-23 15:36:29.815,RAWBYTE,47658,01,1,,,,,,,"RAWBYTE,47658,01,1"
2026-04-23 15:36:29.833,RAWBYTE,47679,0a,10,,,,,,,"RAWBYTE,47679,0a,10"
2026-04-23 15:36:29.853,RAWBYTE,47699,00,0,,,,,,,"RAWBYTE,47699,00,0"
2026-04-23 15:36:29.874,RAWBYTE,47720,00,0,,,,,,,"RAWBYTE,47720,00,0"
2026-04-23 15:36:29.895,RAWBYTE,47740,00,0,,,,,,,"RAWBYTE,47740,00,0"
2026-04-23 15:36:29.917,RAWBYTE,47761,00,0,,,,,,,"RAWBYTE,47761,00,0"
2026-04-23 15:36:29.937,RAWBYTE,47782,00,0,,,,,,,"RAWBYTE,47782,00,0"
2026-04-23 15:36:29.957,RAWBYTE,47802,00,0,,,,,,,"RAWBYTE,47802,00,0"
2026-04-23 15:36:29.978,RAWBYTE,47823,00,0,,,,,,,"RAWBYTE,47823,00,0"
2026-04-23 15:36:29.998,RAWBYTE,47843,01,1,,,,,,,"RAWBYTE,47843,01,1"
2026-04-23 15:36:30.018,RAWBYTE,47863,0a,10,,,,,,,"RAWBYTE,47863,0a,10"
2026-04-23 15:36:30.038,RAWBYTE,47883,00,0,,,,,,,"RAWBYTE,47883,00,0"
2026-04-23 15:36:30.062,RAWBYTE,47904,00,0,,,,,,,"RAWBYTE,47904,00,0"
2026-04-23 15:36:30.080,RAWBYTE,47924,00,0,,,,,,,"RAWBYTE,47924,00,0"
2026-04-23 15:36:30.105,RAWBYTE,47945,01,1,,,,,,,"RAWBYTE,47945,01,1"
2026-04-23 15:36:30.125,RAWBYTE,47965,00,0,,,,,,,"RAWBYTE,47965,00,0"
2026-04-23 15:36:30.141,RAWBYTE,47986,00,0,,,,,,,"RAWBYTE,47986,00,0"
2026-04-23 15:36:30.161,RAWBYTE,48006,00,0,,,,,,,"RAWBYTE,48006,00,0"
2026-04-23 15:36:30.180,RAWBYTE,48026,01,1,,,,,,,"RAWBYTE,48026,01,1"
2026-04-23 15:36:30.202,RAWBYTE,48046,00,0,,,,,,,"RAWBYTE,48046,00,0"
2026-04-23 15:36:30.221,RAWBYTE,48066,00,0,,,,,,,"RAWBYTE,48066,00,0"
2026-04-23 15:36:30.242,RAWBYTE,48087,00,0,,,,,,,"RAWBYTE,48087,00,0"
2026-04-23 15:36:30.263,RAWBYTE,48108,01,1,,,,,,,"RAWBYTE,48108,01,1"
2026-04-23 15:36:30.282,RAWBYTE,48128,00,0,,,,,,,"RAWBYTE,48128,00,0"
2026-04-23 15:36:30.304,RAWBYTE,48148,0a,10,,,,,,,"RAWBYTE,48148,0a,10"
2026-04-23 15:36:30.324,RAWBYTE,48169,00,0,,,,,,,"RAWBYTE,48169,00,0"
2026-04-23 15:36:30.345,RAWBYTE,48189,01,1,,,,,,,"RAWBYTE,48189,01,1"
2026-04-23 15:36:30.365,RAWBYTE,48210,00,0,,,,,,,"RAWBYTE,48210,00,0"
2026-04-23 15:36:30.386,RAWBYTE,48230,0a,10,,,,,,,"RAWBYTE,48230,0a,10"
2026-04-23 15:36:30.406,RAWBYTE,48251,00,0,,,,,,,"RAWBYTE,48251,00,0"
2026-04-23 15:36:30.427,RAWBYTE,48271,00,0,,,,,,,"RAWBYTE,48271,00,0"
2026-04-23 15:36:30.447,RAWBYTE,48292,01,1,,,,,,,"RAWBYTE,48292,01,1"
2026-04-23 15:36:30.468,RAWBYTE,48313,00,0,,,,,,,"RAWBYTE,48313,00,0"
2026-04-23 15:36:30.489,RAWBYTE,48333,00,0,,,,,,,"RAWBYTE,48333,00,0"
2026-04-23 15:36:30.509,RAWBYTE,48353,00,0,,,,,,,"RAWBYTE,48353,00,0"
2026-04-23 15:36:30.530,RAWBYTE,48374,01,1,,,,,,,"RAWBYTE,48374,01,1"
2026-04-23 15:36:30.549,RAWBYTE,48394,00,0,,,,,,,"RAWBYTE,48394,00,0"
2026-04-23 15:36:30.570,RAWBYTE,48415,0a,10,,,,,,,"RAWBYTE,48415,0a,10"
2026-04-23 15:36:30.590,RAWBYTE,48435,00,0,,,,,,,"RAWBYTE,48435,00,0"
2026-04-23 15:36:30.611,RAWBYTE,48456,00,0,,,,,,,"RAWBYTE,48456,00,0"
2026-04-23 15:36:30.631,RAWBYTE,48476,01,1,,,,,,,"RAWBYTE,48476,01,1"
2026-04-23 15:36:30.652,RAWBYTE,48497,00,0,,,,,,,"RAWBYTE,48497,00,0"
2026-04-23 15:36:30.671,RAWBYTE,48517,00,0,,,,,,,"RAWBYTE,48517,00,0"
2026-04-23 15:36:30.696,RAWBYTE,48538,00,0,,,,,,,"RAWBYTE,48538,00,0"
2026-04-23 15:36:30.714,RAWBYTE,48558,01,1,,,,,,,"RAWBYTE,48558,01,1"
2026-04-23 15:36:30.734,RAWBYTE,48579,0a,10,,,,,,,"RAWBYTE,48579,0a,10"
2026-04-23 15:36:30.754,RAWBYTE,48599,00,0,,,,,,,"RAWBYTE,48599,00,0"
2026-04-23 15:36:30.780,RAWBYTE,48620,00,0,,,,,,,"RAWBYTE,48620,00,0"
2026-04-23 15:36:30.795,RAWBYTE,48640,01,1,,,,,,,"RAWBYTE,48640,01,1"
2026-04-23 15:36:30.816,RAWBYTE,48661,00,0,,,,,,,"RAWBYTE,48661,00,0"
2026-04-23 15:36:30.841,RAWBYTE,48682,00,0,,,,,,,"RAWBYTE,48682,00,0"
2026-04-23 15:36:30.857,RAWBYTE,48702,00,0,,,,,,,"RAWBYTE,48702,00,0"
2026-04-23 15:36:30.878,RAWBYTE,48723,01,1,,,,,,,"RAWBYTE,48723,01,1"
2026-04-23 15:36:30.898,RAWBYTE,48743,0a,10,,,,,,,"RAWBYTE,48743,0a,10"
2026-04-23 15:36:30.919,RAWBYTE,48763,00,0,,,,,,,"RAWBYTE,48763,00,0"
2026-04-23 15:36:30.939,RAWBYTE,48784,00,0,,,,,,,"RAWBYTE,48784,00,0"
2026-04-23 15:36:30.960,RAWBYTE,48804,01,1,,,,,,,"RAWBYTE,48804,01,1"
2026-04-23 15:36:30.980,RAWBYTE,48825,00,0,,,,,,,"RAWBYTE,48825,00,0"
2026-04-23 15:36:31.001,RAWBYTE,48845,00,0,,,,,,,"RAWBYTE,48845,00,0"
2026-04-23 15:36:31.026,RAWBYTE,48866,00,0,,,,,,,"RAWBYTE,48866,00,0"
2026-04-23 15:36:31.042,RAWBYTE,48886,01,1,,,,,,,"RAWBYTE,48886,01,1"
2026-04-23 15:36:31.062,RAWBYTE,48907,00,0,,,,,,,"RAWBYTE,48907,00,0"
2026-04-23 15:36:31.083,RAWBYTE,48927,00,0,,,,,,,"RAWBYTE,48927,00,0"
2026-04-23 15:36:31.105,RAWBYTE,48948,00,0,,,,,,,"RAWBYTE,48948,00,0"
2026-04-23 15:36:31.124,RAWBYTE,48968,00,0,,,,,,,"RAWBYTE,48968,00,0"
2026-04-23 15:36:31.143,RAWBYTE,48989,00,0,,,,,,,"RAWBYTE,48989,00,0"
2026-04-23 15:36:31.164,RAWBYTE,49009,00,0,,,,,,,"RAWBYTE,49009,00,0"
2026-04-23 15:36:31.185,RAWBYTE,49030,00,0,,,,,,,"RAWBYTE,49030,00,0"
2026-04-23 15:36:31.210,RAWBYTE,49050,01,1,,,,,,,"RAWBYTE,49050,01,1"
2026-04-23 15:36:31.228,RAWBYTE,49071,00,0,,,,,,,"RAWBYTE,49071,00,0"
2026-04-23 15:36:31.247,RAWBYTE,49091,0a,10,,,,,,,"RAWBYTE,49091,0a,10"
2026-04-23 15:36:31.268,RAWBYTE,49112,00,0,,,,,,,"RAWBYTE,49112,00,0"
2026-04-23 15:36:31.287,RAWBYTE,49133,00,0,,,,,,,"RAWBYTE,49133,00,0"
2026-04-23 15:36:31.308,RAWBYTE,49153,00,0,,,,,,,"RAWBYTE,49153,00,0"
2026-04-23 15:36:31.331,RAWBYTE,49174,0a,10,,,,,,,"RAWBYTE,49174,0a,10"
2026-04-23 15:36:31.350,RAWBYTE,49194,00,0,,,,,,,"RAWBYTE,49194,00,0"
2026-04-23 15:36:31.370,RAWBYTE,49215,01,1,,,,,,,"RAWBYTE,49215,01,1"
2026-04-23 15:36:31.391,RAWBYTE,49236,00,0,,,,,,,"RAWBYTE,49236,00,0"
2026-04-23 15:36:31.411,RAWBYTE,49256,0a,10,,,,,,,"RAWBYTE,49256,0a,10"
2026-04-23 15:36:31.432,RAWBYTE,49277,00,0,,,,,,,"RAWBYTE,49277,00,0"
2026-04-23 15:36:31.452,RAWBYTE,49297,00,0,,,,,,,"RAWBYTE,49297,00,0"
2026-04-23 15:36:31.473,RAWBYTE,49317,01,1,,,,,,,"RAWBYTE,49317,01,1"
2026-04-23 15:36:31.495,RAWBYTE,49338,00,0,,,,,,,"RAWBYTE,49338,00,0"
2026-04-23 15:36:31.513,RAWBYTE,49358,00,0,,,,,,,"RAWBYTE,49358,00,0"
2026-04-23 15:36:31.534,RAWBYTE,49379,00,0,,,,,,,"RAWBYTE,49379,00,0"
2026-04-23 15:36:31.554,RAWBYTE,49399,01,1,,,,,,,"RAWBYTE,49399,01,1"
2026-04-23 15:36:31.577,RAWBYTE,49420,0a,10,,,,,,,"RAWBYTE,49420,0a,10"
