pc_time,packet_type,esp_millis,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 16:31:06.206,UNKNOWN,,,,,,,,"RAWBYTE,5974,02,2"
2026-04-23 16:31:06.226,UNKNOWN,,,,,,,,"RAWBYTE,5995,02,2"
2026-04-23 16:31:06.247,UNKNOWN,,,,,,,,"RAWBYTE,6015,02,2"
2026-04-23 16:31:06.268,UNKNOWN,,,,,,,,"RAWBYTE,6036,2c,44"
2026-04-23 16:31:06.297,UNKNOWN,,,,,,,,"RAWBYTE,6056,0a,10"
2026-04-23 16:31:06.313,UNKNOWN,,,,,,,,"RAWBYTE,6076,0b,11"
2026-04-23 16:31:06.340,UNKNOWN,,,,,,,,"RAWBYTE,6097,0b,11"
2026-04-23 16:31:06.350,UNKNOWN,,,,,,,,"RAWBYTE,6118,02,2"
2026-04-23 16:31:06.370,UNKNOWN,,,,,,,,"RAWBYTE,6138,16,22"
2026-04-23 16:31:06.392,UNKNOWN,,,,,,,,"RAWBYTE,6158,21,33"
2026-04-23 16:31:06.412,UNKNOWN,,,,,,,,"RAWBYTE,6179,02,2"
2026-04-23 16:31:06.432,UNKNOWN,,,,,,,,"RAWBYTE,6199,16,22"
2026-04-23 16:31:06.455,UNKNOWN,,,,,,,,"RAWBYTE,6220,21,33"
2026-04-23 16:31:06.480,UNKNOWN,,,,,,,,"RAWBYTE,6240,02,2"
2026-04-23 16:31:06.495,UNKNOWN,,,,,,,,"RAWBYTE,6261,0a,10"
2026-04-23 16:31:06.514,UNKNOWN,,,,,,,,"RAWBYTE,6281,0b,11"
2026-04-23 16:31:06.534,UNKNOWN,,,,,,,,"RAWBYTE,6302,02,2"
2026-04-23 16:31:06.553,UNKNOWN,,,,,,,,"RAWBYTE,6322,01,1"
2026-04-23 16:31:06.574,UNKNOWN,,,,,,,,"RAWBYTE,6343,21,33"
2026-04-23 16:31:06.596,UNKNOWN,,,,,,,,"RAWBYTE,6363,2c,44"
2026-04-23 16:31:06.615,UNKNOWN,,,,,,,,"RAWBYTE,6384,0a,10"
2026-04-23 16:31:06.637,UNKNOWN,,,,,,,,"RAWBYTE,6404,21,33"
2026-04-23 16:31:06.656,UNKNOWN,,,,,,,,"RAWBYTE,6425,0b,11"
2026-04-23 16:31:06.677,UNKNOWN,,,,,,,,"RAWBYTE,6445,16,22"
2026-04-23 16:31:06.700,UNKNOWN,,,,,,,,"RAWBYTE,6466,0b,11"
2026-04-23 16:31:06.719,UNKNOWN,,,,,,,,"RAWBYTE,6486,2c,44"
2026-04-23 16:31:06.739,UNKNOWN,,,,,,,,"RAWBYTE,6507,01,1"
2026-04-23 16:31:06.760,UNKNOWN,,,,,,,,"RAWBYTE,6527,21,33"
2026-04-23 16:31:06.780,UNKNOWN,,,,,,,,"RAWBYTE,6547,2c,44"
2026-04-23 16:31:06.803,UNKNOWN,,,,,,,,"RAWBYTE,6568,0a,10"
2026-04-23 16:31:06.821,UNKNOWN,,,,,,,,"RAWBYTE,6588,0b,11"
2026-04-23 16:31:06.841,UNKNOWN,,,,,,,,"RAWBYTE,6609,2c,44"
2026-04-23 16:31:06.867,UNKNOWN,,,,,,,,"RAWBYTE,6629,01,1"
2026-04-23 16:31:06.887,UNKNOWN,,,,,,,,"RAWBYTE,6650,0b,11"
2026-04-23 16:31:06.919,UNKNOWN,,,,,,,,"RAWBYTE,6670,16,22"
2026-04-23 16:31:06.924,UNKNOWN,,,,,,,,"RAWBYTE,6691,0a,10"
2026-04-23 16:31:06.945,UNKNOWN,,,,,,,,"RAWBYTE,6711,02,2"
2026-04-23 16:31:06.964,UNKNOWN,,,,,,,,"RAWBYTE,6732,16,22"
2026-04-23 16:31:06.983,UNKNOWN,,,,,,,,"RAWBYTE,6752,21,33"
2026-04-23 16:31:07.005,UNKNOWN,,,,,,,,"RAWBYTE,6773,16,22"
2026-04-23 16:31:07.025,UNKNOWN,,,,,,,,"RAWBYTE,6793,21,33"
2026-04-23 16:31:07.045,UNKNOWN,,,,,,,,"RAWBYTE,6814,0b,11"
2026-04-23 16:31:07.067,UNKNOWN,,,,,,,,"RAWBYTE,6834,2c,44"
2026-04-23 16:31:07.087,UNKNOWN,,,,,,,,"RAWBYTE,6855,16,22"
2026-04-23 16:31:07.122,UNKNOWN,,,,,,,,"RAWBYTE,6875,21,33"
2026-04-23 16:31:07.136,UNKNOWN,,,,,,,,"RAWBYTE,6895,2c,44"
2026-04-23 16:31:07.152,UNKNOWN,,,,,,,,"RAWBYTE,6917,16,22"
2026-04-23 16:31:07.168,UNKNOWN,,,,,,,,"RAWBYTE,6937,21,33"
2026-04-23 16:31:07.198,UNKNOWN,,,,,,,,"RAWBYTE,6957,2c,44"
2026-04-23 16:31:07.211,UNKNOWN,,,,,,,,"RAWBYTE,6978,0a,10"
2026-04-23 16:31:07.231,UNKNOWN,,,,,,,,"RAWBYTE,6998,02,2"
2026-04-23 16:31:07.252,UNKNOWN,,,,,,,,"RAWBYTE,7019,16,22"
2026-04-23 16:31:07.272,UNKNOWN,,,,,,,,"RAWBYTE,7040,01,1"
2026-04-23 16:31:07.292,UNKNOWN,,,,,,,,"RAWBYTE,7060,0b,11"
2026-04-23 16:31:07.313,UNKNOWN,,,,,,,,"RAWBYTE,7081,2c,44"
2026-04-23 16:31:07.338,UNKNOWN,,,,,,,,"RAWBYTE,7101,0a,10"
2026-04-23 16:31:07.354,UNKNOWN,,,,,,,,"RAWBYTE,7122,0b,11"
2026-04-23 16:31:07.374,UNKNOWN,,,,,,,,"RAWBYTE,7142,2c,44"
2026-04-23 16:31:07.395,UNKNOWN,,,,,,,,"RAWBYTE,7163,01,1"
2026-04-23 16:31:07.417,UNKNOWN,,,,,,,,"RAWBYTE,7183,0a,10"
2026-04-23 16:31:07.436,UNKNOWN,,,,,,,,"RAWBYTE,7203,21,33"
2026-04-23 16:31:07.457,UNKNOWN,,,,,,,,"RAWBYTE,7224,2c,44"
2026-04-23 16:31:07.477,UNKNOWN,,,,,,,,"RAWBYTE,7245,0a,10"
2026-04-23 16:31:07.497,UNKNOWN,,,,,,,,"RAWBYTE,7265,21,33"
2026-04-23 16:31:07.525,UNKNOWN,,,,,,,,"RAWBYTE,7285,2c,44"
2026-04-23 16:31:07.539,UNKNOWN,,,,,,,,"RAWBYTE,7306,01,1"
2026-04-23 16:31:07.559,UNKNOWN,,,,,,,,"RAWBYTE,7327,0b,11"
2026-04-23 16:31:07.579,UNKNOWN,,,,,,,,"RAWBYTE,7347,02,2"
2026-04-23 16:31:07.600,UNKNOWN,,,,,,,,"RAWBYTE,7367,16,22"
2026-04-23 16:31:07.621,UNKNOWN,,,,,,,,"RAWBYTE,7388,21,33"
2026-04-23 16:31:07.641,UNKNOWN,,,,,,,,"RAWBYTE,7408,02,2"
2026-04-23 16:31:07.660,UNKNOWN,,,,,,,,"RAWBYTE,7429,16,22"
2026-04-23 16:31:07.680,UNKNOWN,,,,,,,,"RAWBYTE,7449,21,33"
2026-04-23 16:31:07.701,UNKNOWN,,,,,,,,"RAWBYTE,7470,02,2"
2026-04-23 16:31:07.722,UNKNOWN,,,,,,,,"RAWBYTE,7490,01,1"
2026-04-23 16:31:07.742,UNKNOWN,,,,,,,,"RAWBYTE,7511,0b,11"
2026-04-23 16:31:07.764,UNKNOWN,,,,,,,,"RAWBYTE,7531,16,22"
2026-04-23 16:31:07.784,UNKNOWN,,,,,,,,"RAWBYTE,7552,01,1"
2026-04-23 16:31:07.805,UNKNOWN,,,,,,,,"RAWBYTE,7572,0b,11"
2026-04-23 16:31:07.834,UNKNOWN,,,,,,,,"RAWBYTE,7593,2c,44"
2026-04-23 16:31:07.846,UNKNOWN,,,,,,,,"RAWBYTE,7613,0a,10"
2026-04-23 16:31:07.866,UNKNOWN,,,,,,,,"RAWBYTE,7634,0b,11"
2026-04-23 16:31:07.900,UNKNOWN,,,,,,,,"RAWBYTE,7654,16,22"
2026-04-23 16:31:07.916,UNKNOWN,,,,,,,,"RAWBYTE,7675,0b,11"
2026-04-23 16:31:07.932,UNKNOWN,,,,,,,,"RAWBYTE,7695,16,22"
2026-04-23 16:31:07.948,UNKNOWN,,,,,,,,"RAWBYTE,7715,21,33"
2026-04-23 16:31:07.968,UNKNOWN,,,,,,,,"RAWBYTE,7736,2c,44"
2026-04-23 16:31:07.989,UNKNOWN,,,,,,,,"RAWBYTE,7757,01,1"
2026-04-23 16:31:08.009,UNKNOWN,,,,,,,,"RAWBYTE,7777,21,33"
2026-04-23 16:31:08.031,UNKNOWN,,,,,,,,"RAWBYTE,7797,2c,44"
2026-04-23 16:31:08.049,UNKNOWN,,,,,,,,"RAWBYTE,7818,01,1"
2026-04-23 16:31:08.071,UNKNOWN,,,,,,,,"RAWBYTE,7838,21,33"
2026-04-23 16:31:08.092,UNKNOWN,,,,,,,,"RAWBYTE,7859,2c,44"
2026-04-23 16:31:08.112,UNKNOWN,,,,,,,,"RAWBYTE,7879,0a,10"
2026-04-23 16:31:08.133,UNKNOWN,,,,,,,,"RAWBYTE,7900,0b,11"
2026-04-23 16:31:08.153,UNKNOWN,,,,,,,,"RAWBYTE,7920,2c,44"
2026-04-23 16:31:08.173,UNKNOWN,,,,,,,,"RAWBYTE,7941,01,1"
2026-04-23 16:31:08.194,UNKNOWN,,,,,,,,"RAWBYTE,7961,21,33"
2026-04-23 16:31:08.214,UNKNOWN,,,,,,,,"RAWBYTE,7981,2c,44"
2026-04-23 16:31:08.237,UNKNOWN,,,,,,,,"RAWBYTE,8002,01,1"
2026-04-23 16:31:08.261,UNKNOWN,,,,,,,,"RAWBYTE,8022,21,33"
2026-04-23 16:31:08.275,UNKNOWN,,,,,,,,"RAWBYTE,8043,16,22"
2026-04-23 16:31:08.296,UNKNOWN,,,,,,,,"RAWBYTE,8063,0a,10"
2026-04-23 16:31:08.316,UNKNOWN,,,,,,,,"RAWBYTE,8084,02,2"
2026-04-23 16:31:08.338,UNKNOWN,,,,,,,,"RAWBYTE,8104,16,22"
2026-04-23 16:31:08.357,UNKNOWN,,,,,,,,"RAWBYTE,8125,0a,10"
2026-04-23 16:31:08.378,UNKNOWN,,,,,,,,"RAWBYTE,8145,21,33"
2026-04-23 16:31:08.398,UNKNOWN,,,,,,,,"RAWBYTE,8166,2c,44"
2026-04-23 16:31:08.419,UNKNOWN,,,,,,,,"RAWBYTE,8186,01,1"
2026-04-23 16:31:08.440,UNKNOWN,,,,,,,,"RAWBYTE,8207,0b,11"
2026-04-23 16:31:08.460,UNKNOWN,,,,,,,,"RAWBYTE,8227,01,1"
2026-04-23 16:31:08.480,UNKNOWN,,,,,,,,"RAWBYTE,8248,0b,11"
2026-04-23 16:31:08.509,UNKNOWN,,,,,,,,"RAWBYTE,8268,16,22"
2026-04-23 16:31:08.521,UNKNOWN,,,,,,,,"RAWBYTE,8288,21,33"
2026-04-23 16:31:08.543,UNKNOWN,,,,,,,,"RAWBYTE,8309,02,2"
2026-04-23 16:31:08.562,UNKNOWN,,,,,,,,"RAWBYTE,8329,01,1"
2026-04-23 16:31:08.582,UNKNOWN,,,,,,,,"RAWBYTE,8350,21,33"
2026-04-23 16:31:08.603,UNKNOWN,,,,,,,,"RAWBYTE,8370,16,22"
2026-04-23 16:31:08.623,UNKNOWN,,,,,,,,"RAWBYTE,8391,0a,10"
2026-04-23 16:31:08.645,UNKNOWN,,,,,,,,"RAWBYTE,8411,02,2"
2026-04-23 16:31:08.664,UNKNOWN,,,,,,,,"RAWBYTE,8431,16,22"
2026-04-23 16:31:08.685,UNKNOWN,,,,,,,,"RAWBYTE,8452,21,33"
2026-04-23 16:31:08.705,UNKNOWN,,,,,,,,"RAWBYTE,8473,0b,11"
2026-04-23 16:31:08.724,UNKNOWN,,,,,,,,"RAWBYTE,8493,2c,44"
2026-04-23 16:31:08.747,UNKNOWN,,,,,,,,"RAWBYTE,8513,01,1"
2026-04-23 16:31:08.773,UNKNOWN,,,,,,,,"RAWBYTE,8534,21,33"
2026-04-23 16:31:08.786,UNKNOWN,,,,,,,,"RAWBYTE,8554,16,22"
2026-04-23 16:31:08.807,UNKNOWN,,,,,,,,"RAWBYTE,8575,16,22"
2026-04-23 16:31:08.827,UNKNOWN,,,,,,,,"RAWBYTE,8595,21,33"
2026-04-23 16:31:08.850,UNKNOWN,,,,,,,,"RAWBYTE,8616,2c,44"
2026-04-23 16:31:08.883,UNKNOWN,,,,,,,,"RAWBYTE,8636,16,22"
2026-04-23 16:31:08.899,UNKNOWN,,,,,,,,"RAWBYTE,8657,0a,10"
2026-04-23 16:31:08.914,UNKNOWN,,,,,,,,"RAWBYTE,8677,02,2"
2026-04-23 16:31:08.930,UNKNOWN,,,,,,,,"RAWBYTE,8698,01,1"
2026-04-23 16:31:08.954,UNKNOWN,,,,,,,,"RAWBYTE,8718,21,33"
2026-04-23 16:31:08.979,UNKNOWN,,,,,,,,"RAWBYTE,8738,02,2"
2026-04-23 16:31:08.991,UNKNOWN,,,,,,,,"RAWBYTE,8759,16,22"
2026-04-23 16:31:09.012,UNKNOWN,,,,,,,,"RAWBYTE,8779,0a,10"
2026-04-23 16:31:09.032,UNKNOWN,,,,,,,,"RAWBYTE,8800,02,2"
2026-04-23 16:31:09.058,UNKNOWN,,,,,,,,"RAWBYTE,8820,16,22"
2026-04-23 16:31:09.074,UNKNOWN,,,,,,,,"RAWBYTE,8841,0a,10"
2026-04-23 16:31:09.095,UNKNOWN,,,,,,,,"RAWBYTE,8862,21,33"
2026-04-23 16:31:09.115,UNKNOWN,,,,,,,,"RAWBYTE,8882,2c,44"
2026-04-23 16:31:09.135,UNKNOWN,,,,,,,,"RAWBYTE,8903,01,1"
2026-04-23 16:31:09.157,UNKNOWN,,,,,,,,"RAWBYTE,8923,21,33"
2026-04-23 16:31:09.176,UNKNOWN,,,,,,,,"RAWBYTE,8944,2c,44"
2026-04-23 16:31:09.197,UNKNOWN,,,,,,,,"RAWBYTE,8964,0a,10"
2026-04-23 16:31:09.218,UNKNOWN,,,,,,,,"RAWBYTE,8985,0b,11"
2026-04-23 16:31:09.237,UNKNOWN,,,,,,,,"RAWBYTE,9005,16,22"
2026-04-23 16:31:09.260,UNKNOWN,,,,,,,,"RAWBYTE,9026,21,33"
2026-04-23 16:31:09.279,UNKNOWN,,,,,,,,"RAWBYTE,9046,02,2"
2026-04-23 16:31:09.299,UNKNOWN,,,,,,,,"RAWBYTE,9067,01,1"
2026-04-23 16:31:09.325,UNKNOWN,,,,,,,,"RAWBYTE,9087,0b,11"
2026-04-23 16:31:09.340,UNKNOWN,,,,,,,,"RAWBYTE,9108,02,2"
2026-04-23 16:31:09.362,UNKNOWN,,,,,,,,"RAWBYTE,9128,16,22"
2026-04-23 16:31:09.381,UNKNOWN,,,,,,,,"RAWBYTE,9149,21,33"
2026-04-23 16:31:09.402,UNKNOWN,,,,,,,,"RAWBYTE,9169,02,2"
2026-04-23 16:31:09.423,UNKNOWN,,,,,,,,"RAWBYTE,9190,16,22"
2026-04-23 16:31:09.442,UNKNOWN,,,,,,,,"RAWBYTE,9210,0a,10"
2026-04-23 16:31:09.464,UNKNOWN,,,,,,,,"RAWBYTE,9230,0b,11"
2026-04-23 16:31:09.485,UNKNOWN,,,,,,,,"RAWBYTE,9251,01,1"
2026-04-23 16:31:09.505,UNKNOWN,,,,,,,,"RAWBYTE,9272,21,33"
2026-04-23 16:31:09.524,UNKNOWN,,,,,,,,"RAWBYTE,9292,0b,11"
2026-04-23 16:31:09.544,UNKNOWN,,,,,,,,"RAWBYTE,9312,16,22"
2026-04-23 16:31:09.567,UNKNOWN,,,,,,,,"RAWBYTE,9333,21,33"
2026-04-23 16:31:09.586,UNKNOWN,,,,,,,,"RAWBYTE,9353,02,2"
2026-04-23 16:31:09.606,UNKNOWN,,,,,,,,"RAWBYTE,9374,2c,44"
2026-04-23 16:31:09.627,UNKNOWN,,,,,,,,"RAWBYTE,9394,21,33"
2026-04-23 16:31:09.647,UNKNOWN,,,,,,,,"RAWBYTE,9415,02,2"
2026-04-23 16:31:09.669,UNKNOWN,,,,,,,,"RAWBYTE,9435,16,22"
2026-04-23 16:31:09.688,UNKNOWN,,,,,,,,"RAWBYTE,9456,01,1"
2026-04-23 16:31:09.709,UNKNOWN,,,,,,,,"RAWBYTE,9476,21,33"
2026-04-23 16:31:09.729,UNKNOWN,,,,,,,,"RAWBYTE,9497,2c,44"
2026-04-23 16:31:09.750,UNKNOWN,,,,,,,,"RAWBYTE,9517,01,1"
2026-04-23 16:31:09.771,UNKNOWN,,,,,,,,"RAWBYTE,9538,21,33"
2026-04-23 16:31:09.791,UNKNOWN,,,,,,,,"RAWBYTE,9558,02,2"
2026-04-23 16:31:09.812,UNKNOWN,,,,,,,,"RAWBYTE,9579,16,22"
2026-04-23 16:31:09.832,UNKNOWN,,,,,,,,"RAWBYTE,9599,01,1"
2026-04-23 16:31:09.852,UNKNOWN,,,,,,,,"RAWBYTE,9620,21,33"
2026-04-23 16:31:09.874,UNKNOWN,,,,,,,,"RAWBYTE,9640,02,2"
2026-04-23 16:31:09.894,UNKNOWN,,,,,,,,"RAWBYTE,9661,01,1"
2026-04-23 16:31:09.914,UNKNOWN,,,,,,,,"RAWBYTE,9681,21,33"
2026-04-23 16:31:09.934,UNKNOWN,,,,,,,,"RAWBYTE,9702,02,2"
2026-04-23 16:31:09.963,UNKNOWN,,,,,,,,"RAWBYTE,9722,16,22"
2026-04-23 16:31:09.980,UNKNOWN,,,,,,,,"RAWBYTE,9743,0a,10"
2026-04-23 16:31:10.011,UNKNOWN,,,,,,,,"RAWBYTE,9763,0b,11"
2026-04-23 16:31:10.026,UNKNOWN,,,,,,,,"RAWBYTE,9784,16,22"
2026-04-23 16:31:10.040,UNKNOWN,,,,,,,,"RAWBYTE,9804,0a,10"
2026-04-23 16:31:10.056,UNKNOWN,,,,,,,,"RAWBYTE,9825,02,2"
2026-04-23 16:31:10.079,UNKNOWN,,,,,,,,"RAWBYTE,9845,16,22"
2026-04-23 16:31:10.098,UNKNOWN,,,,,,,,"RAWBYTE,9865,21,33"
2026-04-23 16:31:10.119,UNKNOWN,,,,,,,,"RAWBYTE,9886,2c,44"
2026-04-23 16:31:10.139,UNKNOWN,,,,,,,,"RAWBYTE,9907,0a,10"
2026-04-23 16:31:10.159,UNKNOWN,,,,,,,,"RAWBYTE,9927,0b,11"
2026-04-23 16:31:10.181,UNKNOWN,,,,,,,,"RAWBYTE,9947,16,22"
2026-04-23 16:31:10.201,UNKNOWN,,,,,,,,"RAWBYTE,9968,0a,10"
2026-04-23 16:31:10.221,UNKNOWN,,,,,,,,"RAWBYTE,9989,0b,11"
2026-04-23 16:31:10.257,UNKNOWN,,,,,,,,"RAWBYTE,10009,16,22"
2026-04-23 16:31:10.262,UNKNOWN,,,,,,,,"RAWBYTE,10029,0a,10"
2026-04-23 16:31:10.284,UNKNOWN,,,,,,,,"RAWBYTE,10050,0b,11"
2026-04-23 16:31:10.303,UNKNOWN,,,,,,,,"RAWBYTE,10070,2c,44"
2026-04-23 16:31:10.334,UNKNOWN,,,,,,,,"RAWBYTE,10091,0a,10"
2026-04-23 16:31:10.344,UNKNOWN,,,,,,,,"RAWBYTE,10111,21,33"
2026-04-23 16:31:10.364,UNKNOWN,,,,,,,,"RAWBYTE,10132,02,2"
2026-04-23 16:31:10.386,UNKNOWN,,,,,,,,"RAWBYTE,10152,01,1"
2026-04-23 16:31:10.404,UNKNOWN,,,,,,,,"RAWBYTE,10173,0b,11"
2026-04-23 16:31:10.427,UNKNOWN,,,,,,,,"RAWBYTE,10193,02,2"
2026-04-23 16:31:10.446,UNKNOWN,,,,,,,,"RAWBYTE,10214,01,1"
2026-04-23 16:31:10.467,UNKNOWN,,,,,,,,"RAWBYTE,10234,21,33"
2026-04-23 16:31:10.488,UNKNOWN,,,,,,,,"RAWBYTE,10255,0b,11"
2026-04-23 16:31:10.508,UNKNOWN,,,,,,,,"RAWBYTE,10275,16,22"
2026-04-23 16:31:10.528,UNKNOWN,,,,,,,,"RAWBYTE,10296,0a,10"
2026-04-23 16:31:10.547,UNKNOWN,,,,,,,,"RAWBYTE,10316,02,2"
2026-04-23 16:31:10.569,UNKNOWN,,,,,,,,"RAWBYTE,10337,16,22"
2026-04-23 16:31:10.598,UNKNOWN,,,,,,,,"RAWBYTE,10357,0a,10"
2026-04-23 16:31:10.615,UNKNOWN,,,,,,,,"RAWBYTE,10378,2c,44"
2026-04-23 16:31:10.638,UNKNOWN,,,,,,,,"RAWBYTE,10398,01,1"
2026-04-23 16:31:10.651,UNKNOWN,,,,,,,,"RAWBYTE,10419,21,33"
2026-04-23 16:31:10.677,UNKNOWN,,,,,,,,"RAWBYTE,10439,16,22"
2026-04-23 16:31:10.694,UNKNOWN,,,,,,,,"RAWBYTE,10460,0a,10"
2026-04-23 16:31:10.712,UNKNOWN,,,,,,,,"RAWBYTE,10480,0b,11"
2026-04-23 16:31:10.733,UNKNOWN,,,,,,,,"RAWBYTE,10501,16,22"
2026-04-23 16:31:10.754,UNKNOWN,,,,,,,,"RAWBYTE,10521,21,33"
2026-04-23 16:31:10.774,UNKNOWN,,,,,,,,"RAWBYTE,10542,2c,44"
2026-04-23 16:31:10.802,UNKNOWN,,,,,,,,"RAWBYTE,10562,21,33"
2026-04-23 16:31:10.816,UNKNOWN,,,,,,,,"RAWBYTE,10582,2c,44"
2026-04-23 16:31:10.836,UNKNOWN,,,,,,,,"RAWBYTE,10603,0a,10"
2026-04-23 16:31:10.856,UNKNOWN,,,,,,,,"RAWBYTE,10624,21,33"
2026-04-23 16:31:10.876,UNKNOWN,,,,,,,,"RAWBYTE,10644,2c,44"
2026-04-23 16:31:10.898,UNKNOWN,,,,,,,,"RAWBYTE,10664,01,1"
2026-04-23 16:31:10.918,UNKNOWN,,,,,,,,"RAWBYTE,10685,0b,11"
2026-04-23 16:31:10.938,UNKNOWN,,,,,,,,"RAWBYTE,10706,16,22"
2026-04-23 16:31:10.960,UNKNOWN,,,,,,,,"RAWBYTE,10726,21,33"
2026-04-23 16:31:10.979,UNKNOWN,,,,,,,,"RAWBYTE,10746,2c,44"
2026-04-23 16:31:11.001,UNKNOWN,,,,,,,,"RAWBYTE,10767,01,1"
2026-04-23 16:31:11.020,UNKNOWN,,,,,,,,"RAWBYTE,10787,21,33"
2026-04-23 16:31:11.040,UNKNOWN,,,,,,,,"RAWBYTE,10808,02,2"
2026-04-23 16:31:11.059,UNKNOWN,,,,,,,,"RAWBYTE,10828,16,22"
2026-04-23 16:31:11.080,UNKNOWN,,,,,,,,"RAWBYTE,10849,0a,10"
2026-04-23 16:31:11.101,UNKNOWN,,,,,,,,"RAWBYTE,10869,21,33"
2026-04-23 16:31:11.121,UNKNOWN,,,,,,,,"RAWBYTE,10890,2c,44"
2026-04-23 16:31:11.141,UNKNOWN,,,,,,,,"RAWBYTE,10910,01,1"
2026-04-23 16:31:11.162,UNKNOWN,,,,,,,,"RAWBYTE,10931,21,33"
2026-04-23 16:31:11.184,UNKNOWN,,,,,,,,"RAWBYTE,10951,02,2"
2026-04-23 16:31:11.205,UNKNOWN,,,,,,,,"RAWBYTE,10972,01,1"
2026-04-23 16:31:11.225,UNKNOWN,,,,,,,,"RAWBYTE,10992,21,33"
2026-04-23 16:31:11.245,UNKNOWN,,,,,,,,"RAWBYTE,11013,2c,44"
2026-04-23 16:31:11.266,UNKNOWN,,,,,,,,"RAWBYTE,11033,01,1"
2026-04-23 16:31:11.286,UNKNOWN,,,,,,,,"RAWBYTE,11054,21,33"
2026-04-23 16:31:11.313,UNKNOWN,,,,,,,,"RAWBYTE,11074,02,2"
2026-04-23 16:31:11.340,UNKNOWN,,,,,,,,"RAWBYTE,11095,16,22"
2026-04-23 16:31:11.356,UNKNOWN,,,,,,,,"RAWBYTE,11115,21,33"
2026-04-23 16:31:11.375,UNKNOWN,,,,,,,,"RAWBYTE,11136,02,2"
2026-04-23 16:31:11.388,UNKNOWN,,,,,,,,"RAWBYTE,11156,16,22"
2026-04-23 16:31:11.410,UNKNOWN,,,,,,,,"RAWBYTE,11177,0a,10"
2026-04-23 16:31:11.430,UNKNOWN,,,,,,,,"RAWBYTE,11197,02,2"
2026-04-23 16:31:11.451,UNKNOWN,,,,,,,,"RAWBYTE,11218,16,22"
2026-04-23 16:31:11.471,UNKNOWN,,,,,,,,"RAWBYTE,11238,0a,10"
2026-04-23 16:31:11.491,UNKNOWN,,,,,,,,"RAWBYTE,11259,21,33"
2026-04-23 16:31:11.512,UNKNOWN,,,,,,,,"RAWBYTE,11279,2c,44"
2026-04-23 16:31:11.533,UNKNOWN,,,,,,,,"RAWBYTE,11300,16,22"
2026-04-23 16:31:11.553,UNKNOWN,,,,,,,,"RAWBYTE,11320,21,33"
2026-04-23 16:31:11.575,UNKNOWN,,,,,,,,"RAWBYTE,11341,02,2"
2026-04-23 16:31:11.600,UNKNOWN,,,,,,,,"RAWBYTE,11362,16,22"
2026-04-23 16:31:11.618,UNKNOWN,,,,,,,,"RAWBYTE,11382,21,33"
2026-04-23 16:31:11.637,UNKNOWN,,,,,,,,"RAWBYTE,11403,0b,11"
2026-04-23 16:31:11.656,UNKNOWN,,,,,,,,"RAWBYTE,11423,16,22"
2026-04-23 16:31:11.676,UNKNOWN,,,,,,,,"RAWBYTE,11444,16,22"
2026-04-23 16:31:11.699,UNKNOWN,,,,,,,,"RAWBYTE,11464,21,33"
2026-04-23 16:31:11.717,UNKNOWN,,,,,,,,"RAWBYTE,11485,2c,44"
2026-04-23 16:31:11.738,UNKNOWN,,,,,,,,"RAWBYTE,11505,0a,10"
2026-04-23 16:31:11.761,UNKNOWN,,,,,,,,"RAWBYTE,11526,02,2"
2026-04-23 16:31:11.782,UNKNOWN,,,,,,,,"RAWBYTE,11546,2c,44"
2026-04-23 16:31:11.799,UNKNOWN,,,,,,,,"RAWBYTE,11567,01,1"
2026-04-23 16:31:11.819,UNKNOWN,,,,,,,,"RAWBYTE,11587,21,33"
2026-04-23 16:31:11.840,UNKNOWN,,,,,,,,"RAWBYTE,11608,0b,11"
2026-04-23 16:31:11.865,UNKNOWN,,,,,,,,"RAWBYTE,11628,16,22"
2026-04-23 16:31:11.885,UNKNOWN,,,,,,,,"RAWBYTE,11649,0a,10"
2026-04-23 16:31:11.915,UNKNOWN,,,,,,,,"RAWBYTE,11669,02,2"
2026-04-23 16:31:11.931,UNKNOWN,,,,,,,,"RAWBYTE,11690,16,22"
2026-04-23 16:31:11.945,UNKNOWN,,,,,,,,"RAWBYTE,11710,0b,11"
2026-04-23 16:31:11.964,UNKNOWN,,,,,,,,"RAWBYTE,11731,16,22"
2026-04-23 16:31:11.983,UNKNOWN,,,,,,,,"RAWBYTE,11751,0a,10"
2026-04-23 16:31:12.004,UNKNOWN,,,,,,,,"RAWBYTE,11772,21,33"
2026-04-23 16:31:12.025,UNKNOWN,,,,,,,,"RAWBYTE,11792,2c,44"
2026-04-23 16:31:12.045,UNKNOWN,,,,,,,,"RAWBYTE,11813,01,1"
2026-04-23 16:31:12.066,UNKNOWN,,,,,,,,"RAWBYTE,11833,0a,10"
2026-04-23 16:31:12.086,UNKNOWN,,,,,,,,"RAWBYTE,11854,21,33"
2026-04-23 16:31:12.121,UNKNOWN,,,,,,,,"RAWBYTE,11874,16,22"
2026-04-23 16:31:12.137,UNKNOWN,,,,,,,,"RAWBYTE,11895,21,33"
2026-04-23 16:31:12.147,UNKNOWN,,,,,,,,"RAWBYTE,11915,02,2"
2026-04-23 16:31:12.168,UNKNOWN,,,,,,,,"RAWBYTE,11936,2c,44"
2026-04-23 16:31:12.188,UNKNOWN,,,,,,,,"RAWBYTE,11956,01,1"
2026-04-23 16:31:12.209,UNKNOWN,,,,,,,,"RAWBYTE,11977,02,2"
