pc_time,packet_type,esp_millis,byte_hex,byte_dec,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 16:02:09.031,RAWBYTE,24183,0b,11,,,,,,,"RAWBYTE,24183,0b,11"
2026-04-23 16:02:09.050,RAWBYTE,24204,16,22,,,,,,,"RAWBYTE,24204,16,22"
2026-04-23 16:02:09.070,RAWBYTE,24224,21,33,,,,,,,"RAWBYTE,24224,21,33"
2026-04-23 16:02:09.092,RAWBYTE,24245,2c,44,,,,,,,"RAWBYTE,24245,2c,44"
2026-04-23 16:02:09.111,RAWBYTE,24265,0a,10,,,,,,,"RAWBYTE,24265,0a,10"
2026-04-23 16:02:09.133,RAWBYTE,24286,02,2,,,,,,,"RAWBYTE,24286,02,2"
2026-04-23 16:02:09.152,RAWBYTE,24306,01,1,,,,,,,"RAWBYTE,24306,01,1"
2026-04-23 16:02:09.172,RAWBYTE,24327,0b,11,,,,,,,"RAWBYTE,24327,0b,11"
2026-04-23 16:02:09.194,RAWBYTE,24347,16,22,,,,,,,"RAWBYTE,24347,16,22"
2026-04-23 16:02:09.214,RAWBYTE,24368,21,33,,,,,,,"RAWBYTE,24368,21,33"
2026-04-23 16:02:09.234,RAWBYTE,24388,2c,44,,,,,,,"RAWBYTE,24388,2c,44"
2026-04-23 16:02:09.255,RAWBYTE,24408,0a,10,,,,,,,"RAWBYTE,24408,0a,10"
2026-04-23 16:02:09.275,RAWBYTE,24429,02,2,,,,,,,"RAWBYTE,24429,02,2"
2026-04-23 16:02:09.296,RAWBYTE,24450,01,1,,,,,,,"RAWBYTE,24450,01,1"
2026-04-23 16:02:09.316,RAWBYTE,24470,0b,11,,,,,,,"RAWBYTE,24470,0b,11"
2026-04-23 16:02:09.339,RAWBYTE,24490,16,22,,,,,,,"RAWBYTE,24490,16,22"
2026-04-23 16:02:09.357,RAWBYTE,24511,21,33,,,,,,,"RAWBYTE,24511,21,33"
2026-04-23 16:02:09.378,RAWBYTE,24532,2c,44,,,,,,,"RAWBYTE,24532,2c,44"
2026-04-23 16:02:09.399,RAWBYTE,24552,0a,10,,,,,,,"RAWBYTE,24552,0a,10"
2026-04-23 16:02:09.419,RAWBYTE,24572,02,2,,,,,,,"RAWBYTE,24572,02,2"
2026-04-23 16:02:09.441,RAWBYTE,24593,01,1,,,,,,,"RAWBYTE,24593,01,1"
2026-04-23 16:02:09.459,RAWBYTE,24613,0b,11,,,,,,,"RAWBYTE,24613,0b,11"
2026-04-23 16:02:09.480,RAWBYTE,24634,16,22,,,,,,,"RAWBYTE,24634,16,22"
2026-04-23 16:02:09.501,RAWBYTE,24655,21,33,,,,,,,"RAWBYTE,24655,21,33"
2026-04-23 16:02:09.521,RAWBYTE,24675,2c,44,,,,,,,"RAWBYTE,24675,2c,44"
2026-04-23 16:02:09.543,RAWBYTE,24695,0a,10,,,,,,,"RAWBYTE,24695,0a,10"
2026-04-23 16:02:09.562,RAWBYTE,24716,02,2,,,,,,,"RAWBYTE,24716,02,2"
2026-04-23 16:02:09.583,RAWBYTE,24737,01,1,,,,,,,"RAWBYTE,24737,01,1"
2026-04-23 16:02:09.604,RAWBYTE,24757,0b,11,,,,,,,"RAWBYTE,24757,0b,11"
2026-04-23 16:02:09.624,RAWBYTE,24778,16,22,,,,,,,"RAWBYTE,24778,16,22"
2026-04-23 16:02:09.646,RAWBYTE,24798,21,33,,,,,,,"RAWBYTE,24798,21,33"
2026-04-23 16:02:09.664,RAWBYTE,24819,2c,44,,,,,,,"RAWBYTE,24819,2c,44"
2026-04-23 16:02:09.684,RAWBYTE,24839,0a,10,,,,,,,"RAWBYTE,24839,0a,10"
2026-04-23 16:02:09.704,RAWBYTE,24860,02,2,,,,,,,"RAWBYTE,24860,02,2"
2026-04-23 16:02:09.725,RAWBYTE,24880,01,1,,,,,,,"RAWBYTE,24880,01,1"
2026-04-23 16:02:09.748,RAWBYTE,24901,0b,11,,,,,,,"RAWBYTE,24901,0b,11"
2026-04-23 16:02:09.767,RAWBYTE,24921,16,22,,,,,,,"RAWBYTE,24921,16,22"
2026-04-23 16:02:09.788,RAWBYTE,24942,21,33,,,,,,,"RAWBYTE,24942,21,33"
2026-04-23 16:02:09.808,RAWBYTE,24962,2c,44,,,,,,,"RAWBYTE,24962,2c,44"
2026-04-23 16:02:09.829,RAWBYTE,24983,0a,10,,,,,,,"RAWBYTE,24983,0a,10"
2026-04-23 16:02:09.851,RAWBYTE,25003,02,2,,,,,,,"RAWBYTE,25003,02,2"
2026-04-23 16:02:09.870,RAWBYTE,25024,01,1,,,,,,,"RAWBYTE,25024,01,1"
2026-04-23 16:02:09.890,RAWBYTE,25044,0b,11,,,,,,,"RAWBYTE,25044,0b,11"
2026-04-23 16:02:09.911,RAWBYTE,25065,16,22,,,,,,,"RAWBYTE,25065,16,22"
2026-04-23 16:02:09.931,RAWBYTE,25085,21,33,,,,,,,"RAWBYTE,25085,21,33"
2026-04-23 16:02:09.953,RAWBYTE,25105,2c,44,,,,,,,"RAWBYTE,25105,2c,44"
2026-04-23 16:02:09.972,RAWBYTE,25126,0a,10,,,,,,,"RAWBYTE,25126,0a,10"
2026-04-23 16:02:09.992,RAWBYTE,25147,02,2,,,,,,,"RAWBYTE,25147,02,2"
2026-04-23 16:02:10.013,RAWBYTE,25167,01,1,,,,,,,"RAWBYTE,25167,01,1"
2026-04-23 16:02:10.033,RAWBYTE,25188,0b,11,,,,,,,"RAWBYTE,25188,0b,11"
2026-04-23 16:02:10.055,RAWBYTE,25208,16,22,,,,,,,"RAWBYTE,25208,16,22"
2026-04-23 16:02:10.075,RAWBYTE,25229,21,33,,,,,,,"RAWBYTE,25229,21,33"
2026-04-23 16:02:10.096,RAWBYTE,25250,2c,44,,,,,,,"RAWBYTE,25250,2c,44"
2026-04-23 16:02:10.123,RAWBYTE,25270,0a,10,,,,,,,"RAWBYTE,25270,0a,10"
2026-04-23 16:02:10.136,RAWBYTE,25290,02,2,,,,,,,"RAWBYTE,25290,02,2"
2026-04-23 16:02:10.158,RAWBYTE,25311,01,1,,,,,,,"RAWBYTE,25311,01,1"
2026-04-23 16:02:10.178,RAWBYTE,25331,0b,11,,,,,,,"RAWBYTE,25331,0b,11"
2026-04-23 16:02:10.198,RAWBYTE,25352,16,22,,,,,,,"RAWBYTE,25352,16,22"
2026-04-23 16:02:10.218,RAWBYTE,25372,21,33,,,,,,,"RAWBYTE,25372,21,33"
2026-04-23 16:02:10.239,RAWBYTE,25393,2c,44,,,,,,,"RAWBYTE,25393,2c,44"
2026-04-23 16:02:10.260,RAWBYTE,25413,0a,10,,,,,,,"RAWBYTE,25413,0a,10"
2026-04-23 16:02:10.280,STATUS,25434,,,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-35","STATUS,25434,WIFI_ALIVE,IP=10.198.115.147,RSSI=-35"
2026-04-23 16:02:15.281,STATUS,30435,,,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-35","STATUS,30435,WIFI_ALIVE,IP=10.198.115.147,RSSI=-35"
2026-04-23 16:02:20.283,STATUS,35436,,,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-35","STATUS,35436,WIFI_ALIVE,IP=10.198.115.147,RSSI=-35"
2026-04-23 16:02:25.283,STATUS,40437,,,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-35","STATUS,40437,WIFI_ALIVE,IP=10.198.115.147,RSSI=-35"
