timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps
8.906,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.968,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.031,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.093,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.155,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.215,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.275,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.343,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.405,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.468,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.53,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.592,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.655,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.715,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.775,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.841,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.903,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
9.965,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
10.024,S20260416_115710,SC01,hold,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.05,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.05,0.0,-8.0
