row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_speed_actual,e_steer_actual,speed_in_tol
1586,2026-04-21T10:05:49.881Z,S20260421_110349,SC01,AUTO,35.7755,120.7222,0.0641,hold,1,0.0,0.03,0.0,5.084938,-0.698132,-0.0,1,0,10.521,19.823,0.0,0.03,0.0,5.4,2.0,0.5,0.05,0.8,-0.31506,0.0,1
1587,2026-04-21T10:05:49.943Z,S20260421_110349,SC01,AUTO,35.8374,120.7842,0.062,hold,1,0.0,0.03,0.0,5.083569,-0.698132,-0.0,1,0,9.313,19.07,0.0,0.03,0.0,5.4,2.0,0.5,0.05,0.8,-0.31643,0.0,1
1588,2026-04-21T10:05:50.006Z,S20260421_110349,SC01,AUTO,35.9009,120.8477,0.0635,hold,1,0.0,0.03,0.0,5.0822,-0.698132,-0.0,1,0,8.64,20.568,0.0,0.03,0.0,5.4,2.0,0.5,0.05,0.8,-0.3178,0.0,1
1589,2026-04-21T10:05:50.067Z,S20260421_110349,SC01,AUTO,35.9618,120.9085,0.0608,hold,1,0.0,0.03,0.0,5.080832,-0.698132,-0.0,1,0,29.261,18.652,0.0,0.03,0.0,5.4,2.0,0.5,0.05,0.8,-0.31917,0.0,1
1590,2026-04-21T10:05:50.131Z,S20260421_110349,SC01,AUTO,36.0256,120.9724,0.0638,end,1,0.0,0.0,0.8,5.079463,-0.698132,-0.0,1,0,6.735,19.415,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,5.07946,0.0,0
1591,2026-04-21T10:05:50.193Z,S20260421_110349,SC01,AUTO,36.0871,121.0339,0.0615,end,1,0.0,0.0,0.8,5.079008,-0.698132,0.0,1,0,56.469,22.582,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,5.07901,0.0,0
1592,2026-04-21T10:05:50.255Z,S20260421_110349,SC01,AUTO,36.1498,121.0965,0.0627,end,1,0.0,0.0,0.8,4.628047,-0.698132,0.0,1,0,8.099,17.549,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,4.62805,0.0,0
1593,2026-04-21T10:05:50.318Z,S20260421_110349,SC01,AUTO,36.2128,121.1595,0.063,end,1,0.0,0.0,0.8,4.371865,-0.698132,0.0,1,0,12.984,0.333,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,4.37187,0.0,0
1594,2026-04-21T10:05:50.380Z,S20260421_110349,SC01,AUTO,36.2745,121.2213,0.0617,end,1,0.0,0.0,0.8,3.788616,-0.698132,0.0,1,0,12.361,19.484,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,3.78862,0.0,0
1595,2026-04-21T10:05:50.442Z,S20260421_110349,SC01,AUTO,36.3364,121.2832,0.0619,end,1,0.0,0.0,0.8,3.380474,-0.698132,0.0,1,0,25.888,19.755,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,3.38047,0.0,0
1596,2026-04-21T10:05:50.506Z,S20260421_110349,SC01,AUTO,36.4006,121.3473,0.0641,end,1,0.0,0.0,0.8,2.972192,-0.698132,0.0,1,0,20.87,19.24,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,2.97219,0.0,0
1597,2026-04-21T10:05:50.567Z,S20260421_110349,SC01,AUTO,36.4613,121.408,0.0605,end,1,0.0,0.0,0.8,2.563894,-0.698132,0.0,1,0,21.279,17.919,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,2.56389,0.0,0
1598,2026-04-21T10:05:50.630Z,S20260421_110349,SC01,AUTO,36.5245,121.4712,0.0635,end,1,0.0,0.0,0.8,2.155473,-0.698132,0.0,1,0,18.97,19.908,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,2.15547,0.0,0
1599,2026-04-21T10:05:50.706Z,S20260421_110349,SC01,AUTO,36.6008,121.5476,0.0763,end,1,0.0,0.0,0.8,1.542489,-0.698132,0.0,1,0,21.586,18.808,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,1.54249,0.0,0
1600,2026-04-21T10:05:50.767Z,S20260421_110349,SC01,AUTO,36.6616,121.6083,0.0607,end,1,0.0,0.0,0.8,1.133376,-0.698132,0.0,1,0,20.626,18.429,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,1.13338,0.0,0
1601,2026-04-21T10:05:50.826Z,S20260421_110349,SC01,AUTO,36.7209,121.6676,0.0593,end,1,0.0,0.0,0.8,0.723451,-0.698132,0.0,1,0,13.475,18.943,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.72345,0.0,1
1602,2026-04-21T10:05:50.887Z,S20260421_110349,SC01,AUTO,36.781,121.7278,0.0601,end,1,0.0,0.0,0.8,0.098097,-0.698132,0.0,1,0,18.61,19.44,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0981,0.0,1
1603,2026-04-21T10:05:50.947Z,S20260421_110349,SC01,AUTO,36.8414,121.7881,0.0604,end,1,0.0,0.0,0.8,0.000551,-0.698132,0.0,1,0,60.646,1.881,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.00055,0.0,1
1604,2026-04-21T10:05:51.007Z,S20260421_110349,SC01,AUTO,36.9016,121.8483,0.0602,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,62.932,0.278,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1605,2026-04-21T10:05:51.067Z,S20260421_110349,SC01,AUTO,36.9619,121.9086,0.0603,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,21.862,18.949,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1606,2026-04-21T10:05:51.143Z,S20260421_110349,SC01,AUTO,37.0377,121.9845,0.0758,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,22.52,19.478,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1607,2026-04-21T10:05:51.206Z,S20260421_110349,SC01,AUTO,37.1005,122.0473,0.0628,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,22.818,18.239,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1608,2026-04-21T10:05:51.267Z,S20260421_110349,SC01,AUTO,37.1613,122.108,0.0608,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,11.4,19.822,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1609,2026-04-21T10:05:51.326Z,S20260421_110349,SC01,AUTO,37.2209,122.1676,0.0596,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,15.607,20.111,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1610,2026-04-21T10:05:51.387Z,S20260421_110349,SC01,AUTO,37.2815,122.2282,0.0606,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,20.257,19.35,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1611,2026-04-21T10:05:51.447Z,S20260421_110349,SC01,AUTO,37.3413,122.288,0.0599,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,14.845,17.185,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1612,2026-04-21T10:05:51.507Z,S20260421_110349,SC01,AUTO,37.4018,122.3486,0.0605,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,8.971,19.127,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1613,2026-04-21T10:05:51.567Z,S20260421_110349,SC01,AUTO,37.4613,122.408,0.0593,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,20.1,19.072,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1614,2026-04-21T10:05:51.641Z,S20260421_110349,SC01,AUTO,37.5359,122.4826,0.0747,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,21.158,20.129,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1615,2026-04-21T10:05:51.704Z,S20260421_110349,SC01,AUTO,37.5989,122.5456,0.063,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,14.055,19.077,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1616,2026-04-21T10:05:51.766Z,S20260421_110349,SC01,AUTO,37.66,122.6068,0.0612,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,16.499,19.961,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1617,2026-04-21T10:05:51.827Z,S20260421_110349,SC01,AUTO,37.7213,122.668,0.0612,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,7.861,18.556,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1618,2026-04-21T10:05:51.888Z,S20260421_110349,SC01,AUTO,37.7821,122.7288,0.0608,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,22.398,19.8,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1619,2026-04-21T10:05:51.947Z,S20260421_110349,SC01,AUTO,37.8417,122.7884,0.0596,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,21.441,19.029,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1620,2026-04-21T10:05:52.007Z,S20260421_110349,SC01,AUTO,37.9014,122.8481,0.0597,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,17.128,19.637,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1621,2026-04-21T10:05:52.066Z,S20260421_110349,SC01,AUTO,37.9608,122.9076,0.0594,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,17.661,19.625,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1622,2026-04-21T10:05:52.139Z,S20260421_110349,SC01,AUTO,38.0333,122.9801,0.0724,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,12.139,19.886,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1623,2026-04-21T10:05:52.201Z,S20260421_110349,SC01,AUTO,38.0958,123.0425,0.0625,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,22.65,19.551,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1624,2026-04-21T10:05:52.263Z,S20260421_110349,SC01,AUTO,38.1575,123.1043,0.0618,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,22.751,16.252,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1625,2026-04-21T10:05:52.326Z,S20260421_110349,SC01,AUTO,38.2207,123.1674,0.0631,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,18.599,19.174,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1626,2026-04-21T10:05:52.386Z,S20260421_110349,SC01,AUTO,38.281,123.2277,0.0603,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,9.209,18.762,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1627,2026-04-21T10:05:52.447Z,S20260421_110349,SC01,AUTO,38.3412,123.288,0.0602,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,22.707,18.907,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1628,2026-04-21T10:05:52.506Z,S20260421_110349,SC01,AUTO,38.4008,123.3476,0.0596,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,20.204,18.648,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1629,2026-04-21T10:05:52.567Z,S20260421_110349,SC01,AUTO,38.4611,123.4079,0.0603,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,12.091,19.094,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1630,2026-04-21T10:05:52.638Z,S20260421_110349,SC01,AUTO,38.5323,123.479,0.0712,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,30.126,25.568,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1631,2026-04-21T10:05:52.698Z,S20260421_110349,SC01,AUTO,38.5924,123.5391,0.0601,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,8.414,17.605,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1632,2026-04-21T10:05:52.760Z,S20260421_110349,SC01,AUTO,38.6545,123.6012,0.0621,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,19.471,19.844,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1633,2026-04-21T10:05:52.821Z,S20260421_110349,SC01,AUTO,38.7154,123.6621,0.0609,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,24.591,19.537,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1634,2026-04-21T10:05:52.883Z,S20260421_110349,SC01,AUTO,38.7779,123.7246,0.0623,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,17.546,19.237,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1635,2026-04-21T10:05:52.945Z,S20260421_110349,SC01,AUTO,38.8395,123.7863,0.0617,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,16.804,18.977,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1636,2026-04-21T10:05:53.007Z,S20260421_110349,SC01,AUTO,38.901,123.8478,0.0616,end,1,0.0,0.0,0.8,0.0,-0.698132,-0.0,1,0,9.937,19.541,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1637,2026-04-21T10:05:53.067Z,S20260421_110349,SC01,AUTO,38.9612,123.9079,0.0601,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,22.86,19.978,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1638,2026-04-21T10:05:53.134Z,S20260421_110349,SC01,AUTO,39.0286,123.9754,0.0675,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,21.67,18.763,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1639,2026-04-21T10:05:53.196Z,S20260421_110349,SC01,AUTO,39.0901,124.0368,0.0615,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,16.438,19.601,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1640,2026-04-21T10:05:53.257Z,S20260421_110349,SC01,AUTO,39.1515,124.0982,0.0614,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,12.401,18.931,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1641,2026-04-21T10:05:53.320Z,S20260421_110349,SC01,AUTO,39.214,124.1608,0.0626,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,10.302,18.541,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1642,2026-04-21T10:05:53.382Z,S20260421_110349,SC01,AUTO,39.2765,124.2233,0.0624,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,21.404,19.315,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1643,2026-04-21T10:05:53.445Z,S20260421_110349,SC01,AUTO,39.3394,124.2861,0.0628,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,20.021,18.744,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1644,2026-04-21T10:05:53.506Z,S20260421_110349,SC01,AUTO,39.401,124.3477,0.0617,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,39.468,16.681,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1645,2026-04-21T10:05:53.567Z,S20260421_110349,SC01,AUTO,39.4612,124.4079,0.0602,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,16.775,18.656,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1646,2026-04-21T10:05:53.632Z,S20260421_110349,SC01,AUTO,39.526,124.4728,0.0648,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,11.291,19.425,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1647,2026-04-21T10:05:53.693Z,S20260421_110349,SC01,AUTO,39.5879,124.5346,0.0618,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,23.289,19.886,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1648,2026-04-21T10:05:53.754Z,S20260421_110349,SC01,AUTO,39.6489,124.5956,0.061,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,22.04,20.327,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1649,2026-04-21T10:05:53.817Z,S20260421_110349,SC01,AUTO,39.7112,124.6579,0.0623,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,18.799,19.452,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1650,2026-04-21T10:05:53.879Z,S20260421_110349,SC01,AUTO,39.7738,124.7206,0.0627,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,13.653,19.552,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1651,2026-04-21T10:05:53.942Z,S20260421_110349,SC01,AUTO,39.8369,124.7836,0.063,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,34.453,26.65,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1652,2026-04-21T10:05:54.004Z,S20260421_110349,SC01,AUTO,39.899,124.8457,0.0622,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,13.91,20.238,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1653,2026-04-21T10:05:54.066Z,S20260421_110349,SC01,AUTO,39.9606,124.9073,0.0616,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,7.673,19.24,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1654,2026-04-21T10:05:54.130Z,S20260421_110349,SC01,AUTO,40.0242,124.9709,0.0636,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,22.836,20.764,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1655,2026-04-21T10:05:54.193Z,S20260421_110349,SC01,AUTO,40.0879,125.0346,0.0636,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,6.734,19.059,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1656,2026-04-21T10:05:54.255Z,S20260421_110349,SC01,AUTO,40.1495,125.0962,0.0617,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,21.606,18.664,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1657,2026-04-21T10:05:54.317Z,S20260421_110349,SC01,AUTO,40.212,125.1587,0.0624,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,12.756,19.196,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1658,2026-04-21T10:05:54.380Z,S20260421_110349,SC01,AUTO,40.2744,125.2212,0.0625,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,14.861,18.879,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1659,2026-04-21T10:05:54.441Z,S20260421_110349,SC01,AUTO,40.3359,125.2826,0.0614,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,9.585,19.204,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1660,2026-04-21T10:05:54.504Z,S20260421_110349,SC01,AUTO,40.3986,125.3454,0.0628,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,29.054,21.332,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1661,2026-04-21T10:05:54.567Z,S20260421_110349,SC01,AUTO,40.4617,125.4085,0.0631,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,13.411,15.268,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1662,2026-04-21T10:05:54.630Z,S20260421_110349,SC01,AUTO,40.5247,125.4714,0.063,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,20.324,19.507,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1663,2026-04-21T10:05:54.694Z,S20260421_110349,SC01,AUTO,40.5882,125.5349,0.0635,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,14.545,19.517,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1664,2026-04-21T10:05:54.767Z,S20260421_110349,SC01,AUTO,40.6613,125.608,0.073,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,19.998,18.66,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1665,2026-04-21T10:05:54.827Z,S20260421_110349,SC01,AUTO,40.721,125.6678,0.0598,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,17.524,19.204,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1666,2026-04-21T10:05:54.886Z,S20260421_110349,SC01,AUTO,40.7808,125.7276,0.0598,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,12.638,19.494,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1667,2026-04-21T10:05:54.947Z,S20260421_110349,SC01,AUTO,40.8415,125.7882,0.0606,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,27.3,20.169,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1668,2026-04-21T10:05:55.007Z,S20260421_110349,SC01,AUTO,40.9019,125.8487,0.0605,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,23.808,19.84,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1669,2026-04-21T10:05:55.067Z,S20260421_110349,SC01,AUTO,40.9615,125.9083,0.0596,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,17.936,19.05,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1670,2026-04-21T10:05:55.143Z,S20260421_110349,SC01,AUTO,41.0377,125.9844,0.0761,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,20.942,19.487,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1671,2026-04-21T10:05:55.206Z,S20260421_110349,SC01,AUTO,41.1004,126.0471,0.0627,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,16.406,16.526,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1672,2026-04-21T10:05:55.254Z,S20260421_110349,SC01,AUTO,41.1486,126.0953,0.0483,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,10.374,19.106,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1673,2026-04-21T10:05:55.318Z,S20260421_110349,SC01,AUTO,41.2126,126.1594,0.0641,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,31.673,1.109,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1674,2026-04-21T10:05:55.382Z,S20260421_110349,SC01,AUTO,41.2764,126.2231,0.0638,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,26.498,19.206,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1675,2026-04-21T10:05:55.447Z,S20260421_110349,SC01,AUTO,41.341,126.2878,0.0646,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,19.934,19.376,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1676,2026-04-21T10:05:55.507Z,S20260421_110349,SC01,AUTO,41.4016,126.3483,0.0606,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,15.607,18.352,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1677,2026-04-21T10:05:55.567Z,S20260421_110349,SC01,AUTO,41.4615,126.4082,0.0599,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,18.013,20.041,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1678,2026-04-21T10:05:55.630Z,S20260421_110349,SC01,AUTO,41.5243,126.4711,0.0628,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,17.324,18.625,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1679,2026-04-21T10:05:55.694Z,S20260421_110349,SC01,AUTO,41.5884,126.5352,0.0641,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,14.213,19.499,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1680,2026-04-21T10:05:55.758Z,S20260421_110349,SC01,AUTO,41.6527,126.5994,0.0643,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,13.638,18.668,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1681,2026-04-21T10:05:55.822Z,S20260421_110349,SC01,AUTO,41.7165,126.6633,0.0639,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,9.323,18.382,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1682,2026-04-21T10:05:55.886Z,S20260421_110349,SC01,AUTO,41.781,126.7278,0.0644,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,17.835,19.126,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1683,2026-04-21T10:05:55.942Z,S20260421_110349,SC01,AUTO,41.8363,126.7831,0.0554,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,34.847,0.975,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1684,2026-04-21T10:05:56.006Z,S20260421_110349,SC01,AUTO,41.9004,126.8472,0.0641,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,14.668,19.351,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1685,2026-04-21T10:05:56.066Z,S20260421_110349,SC01,AUTO,41.9605,126.9073,0.0601,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,14.831,19.388,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1686,2026-04-21T10:05:56.134Z,S20260421_110349,SC01,AUTO,42.0288,126.9755,0.0681,end,1,0.0,0.0,0.8,0.0,-0.698132,0.0,1,0,11.37,19.495,0.0,0.0,0.8,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
